season,week,season_type,home_team,away_team,home_division,away_division,completed
2003,6,regular,Ohio,Western Michigan,fbs,fbs,True
2003,6,regular,South Carolina State,Benedict College,fcs,,True
2003,6,regular,Northern Illinois,Iowa State,fbs,fbs,True
2003,6,regular,Auburn,Western Kentucky,fbs,fcs,True
2003,6,regular,Nicholls,Texas Southern,fcs,fcs,True
2003,6,regular,Northern Iowa,Northwestern State,fcs,fcs,True
2003,6,regular,Georgia Southern,Chattanooga,fcs,fcs,True
2003,6,regular,Buffalo,Akron,fbs,fbs,True
2003,6,regular,Elon,North Carolina A&T,fcs,fcs,True
2003,6,regular,Illinois,Wisconsin,fbs,fbs,True
2003,6,regular,Eastern Michigan,Maryland,fbs,fbs,True
2003,6,regular,Florida International,Carson-Newman College,fcs,,True
2003,6,regular,Stony Brook,Monmouth,fcs,fcs,True
2003,6,regular,California,USC,fbs,fbs,True
2003,6,regular,Syracuse,Toledo,fbs,fbs,True
2003,6,regular,Colorado State,Utah,fbs,fbs,True
2003,6,regular,Dayton,St. Peter's,fcs,fcs,True
2003,6,regular,Southern Illinois,St. Joseph's (IN),fcs,,True
2003,6,regular,Vanderbilt,Georgia Tech,fbs,fbs,True
2003,6,regular,Troy,Marshall,fbs,fbs,True
2003,6,regular,Texas,Tulane,fbs,fbs,True
2003,6,regular,Savannah St,Howard,fcs,fcs,True
2003,6,regular,Texas State,SE Louisiana,fcs,fcs,True
2003,6,regular,Tennessee State,UT Martin,fcs,fcs,True
2003,6,regular,Samford,Southeast Missouri State,fcs,fcs,True
2003,6,regular,Liberty,Youngstown State,fcs,fcs,True
2003,6,regular,Duquesne,La Salle,fcs,fcs,True
2003,6,regular,Columbia,Bucknell,fcs,fcs,True
2003,6,regular,Rutgers,Navy,fbs,fbs,True
2003,6,regular,Ole Miss,Texas Tech,fbs,fbs,True
2003,6,regular,Wofford,Catawba,fcs,,True
2003,6,regular,Florida A&M,Delaware State,,fcs,True
2003,6,regular,Norfolk State,Bethune-Cookman,fcs,fcs,True
2003,6,regular,Duke,Florida State,fbs,fbs,True
2003,6,regular,Tennessee,South Carolina,fbs,fbs,True
2003,6,regular,New Mexico,New Mexico State,fbs,fbs,True
2003,6,regular,Missouri State,Bacone College,fcs,,True
2003,6,regular,Jacksonville State,Eastern Kentucky,fcs,fcs,True
2003,6,regular,Utah State,UL Monroe,fbs,fbs,True
2003,6,regular,Stephen F. Austin,Alcorn State,fcs,fcs,True
2003,6,regular,North Texas,Louisiana,fbs,fbs,True
2003,6,regular,Boise State,Wyoming,fbs,fbs,True
2003,6,regular,Mississippi State,LSU,fbs,fbs,True
2003,6,regular,UTEP,Sam Houston,fbs,fcs,True
2003,6,regular,Northern Arizona,Cal Poly,fcs,fcs,True
2003,6,regular,UCLA,San Diego State,fbs,fbs,True
2003,6,regular,Arizona,TCU,fbs,fbs,True
2003,6,regular,Fresno State,Portland State,fbs,fcs,True
2003,6,regular,Oregon State,Arizona State,fbs,fbs,True
2003,6,regular,San Diego,Holy Cross,fcs,fcs,True
2003,6,regular,Nevada,SMU,fbs,fbs,True
2003,6,regular,Hawai'i,Rice,fbs,fbs,True
2003,7,regular,East Carolina,Houston,fbs,fbs,True
2003,7,regular,Miami,West Virginia,fbs,fbs,True
2003,7,regular,Utah,Oregon,fbs,fbs,True
2003,7,regular,Rutgers,Virginia Tech,fbs,fbs,True
2003,7,regular,Penn State,Wisconsin,fbs,fbs,True
2003,7,regular,UConn,Lehigh,fbs,fcs,True
2003,7,regular,Georgia Tech,NC State,fbs,fbs,True
2003,7,regular,Michigan State,Indiana,fbs,fbs,True
2003,7,regular,Northwestern,Minnesota,fbs,fbs,True
2003,7,regular,Florida,Ole Miss,fbs,fbs,True
2003,7,regular,Baylor,Colorado,fbs,fbs,True
2003,7,regular,Dartmouth,Pennsylvania,fcs,fcs,True
2003,7,regular,Harvard,Northeastern,fcs,fcs,True
2003,7,regular,Lafayette,Georgetown,fcs,fcs,True
2003,7,regular,Brown,Rhode Island,fcs,fcs,True
2003,7,regular,Massachusetts,New Hampshire,fcs,fcs,True
2003,7,regular,Wagner,Central Connecticut,fcs,fcs,True
2003,7,regular,Cornell,Colgate,fcs,fcs,True
2003,7,regular,Holy Cross,Yale,fcs,fcs,True
2003,7,regular,Fordham,Bucknell,fcs,fcs,True
2003,7,regular,UAlbany,St. Peter's,fcs,fcs,True
2003,7,regular,Georgia Southern,Florida International,fcs,fcs,True
2003,7,regular,La Salle,St. Francis (PA),fcs,fcs,True
2003,7,regular,Monmouth,Iona,fcs,fcs,True
2003,7,regular,North Carolina,Virginia,fbs,fbs,True
2003,7,regular,Nebraska,Troy,fbs,fbs,True
2003,7,regular,Navy,Air Force,fbs,fbs,True
2003,7,regular,Robert Morris,Stony Brook,fcs,fcs,True
2003,7,regular,Duquesne,Siena,fcs,fcs,True
2003,7,regular,Miami (OH),Akron,fbs,fbs,True
2003,7,regular,Eastern Michigan,Western Michigan,fbs,fbs,True
2003,7,regular,Southeast Missouri State,Eastern Illinois,fcs,fcs,True
2003,7,regular,Kent State,Ball State,fbs,fbs,True
2003,7,regular,Memphis,UAB,fbs,fbs,True
2003,7,regular,Sacred Heart,Marist,fcs,fcs,True
2003,7,regular,The Citadel,Elon,fcs,fcs,True
2003,7,regular,Maine,Richmond,fcs,fcs,True
2003,7,regular,Bethune-Cookman,Morgan State,fcs,fcs,True
2003,7,regular,Indiana State,Southern Illinois,fcs,fcs,True
2003,7,regular,Illinois State,Northern Iowa,fcs,fcs,True
2003,7,regular,Mississippi State,Vanderbilt,fbs,fbs,True
2003,7,regular,Colorado State,Fresno State,fbs,fbs,True
2003,7,regular,UT Martin,Tennessee Tech,fcs,fcs,True
2003,7,regular,Louisiana Tech,Boise State,fbs,fbs,True
2003,7,regular,Montana,Cal Poly,fcs,fcs,True
2003,7,regular,Texas,Kansas State,fbs,fbs,True
2003,7,regular,Western Illinois,Western Kentucky,fcs,fcs,True
2003,7,regular,Iowa,Michigan,fbs,fbs,True
2003,7,regular,Arizona State,USC,fbs,fbs,True
2003,7,regular,Murray State,Jacksonville State,fcs,fcs,True
2003,7,regular,App State,East Tennessee State,fcs,fcs,True
2003,7,regular,Georgia,Alabama,fbs,fbs,True
2003,7,regular,Maryland,Clemson,fbs,fbs,True
2003,7,regular,Florida Atlantic,Texas State,fcs,fcs,True
2003,7,regular,Norfolk State,North Carolina A&T,fcs,fcs,True
2003,7,regular,Albany State GA,Savannah St,,fcs,True
2003,7,regular,St. Mary's (CA),Montana State,fcs,fcs,True
2003,7,regular,Chattanooga,Wofford,fcs,fcs,True
2003,7,regular,Bowling Green,Central Michigan,fbs,fbs,True
2003,7,regular,Purdue,Illinois,fbs,fbs,True
2003,7,regular,Washington State,Arizona,fbs,fbs,True
2003,7,regular,Florida A&M,Jackson State,,fcs,True
2003,7,regular,California,Oregon State,fbs,fbs,True
2003,7,regular,Western Carolina,Furman,fcs,fcs,True
2003,7,regular,Villanova,James Madison,fcs,fcs,True
2003,7,regular,Hampton,Delaware State,fcs,fcs,True
2003,7,regular,UCF,Buffalo,fbs,fbs,True
2003,7,regular,UCLA,Washington,fbs,fbs,True
2003,7,regular,Eastern Kentucky,Samford,fcs,fcs,True
2003,7,regular,Princeton,Columbia,fcs,fcs,True
2003,7,regular,Northwestern State,Oklahoma Panhandle St,fcs,,True
2003,7,regular,Delaware,William & Mary,fcs,fcs,True
2003,7,regular,Iowa State,Oklahoma,fbs,fbs,True
2003,7,regular,Cincinnati,Southern Miss,fbs,fbs,True
2003,7,regular,Arkansas State,UL Monroe,fbs,fbs,True
2003,7,regular,Oklahoma State,Louisiana,fbs,fbs,True
2003,7,regular,Youngstown State,Missouri State,fcs,fcs,True
2003,7,regular,Middle Tennessee,Temple,fbs,fbs,True
2003,7,regular,Tulsa,Hawai'i,fbs,fbs,True
2003,7,regular,TCU,Army,fbs,fbs,True
2003,7,regular,Liberty,VMI,fcs,fcs,True
2003,7,regular,Coastal Carolina,Gardner-Webb,fcs,fcs,True
2003,7,regular,South Florida,Louisville,fbs,fbs,True
2003,7,regular,Northern Illinois,Ohio,fbs,fbs,True
2003,7,regular,Auburn,Tennessee,fbs,fbs,True
2003,7,regular,New Mexico,Utah State,fbs,fbs,True
2003,7,regular,Rice,San José State,fbs,fbs,True
2003,7,regular,New Mexico State,Idaho,fbs,fbs,True
2003,7,regular,SMU,UTEP,fbs,fbs,True
2003,7,regular,SE Louisiana,McNeese,fcs,fcs,True
2003,7,regular,Stephen F. Austin,Portland State,fcs,fcs,True
2003,7,regular,Southern Utah,Western Oregon,fcs,,True
2003,7,regular,Texas Tech,Texas A&M,fbs,fbs,True
2003,7,regular,San Diego State,BYU,fbs,fbs,True
2003,7,regular,Nevada,UNLV,fbs,fbs,True
2003,8,regular,Florida International,Stephen F. Austin,fcs,fcs,True
2003,8,regular,Sam Houston,Tarleton State,fcs,,True
2003,8,regular,South Carolina,Kentucky,fbs,fbs,True
2003,8,regular,BYU,Colorado State,fbs,fbs,True
2003,8,regular,South Florida,TCU,fbs,fbs,True
2003,8,regular,Minnesota,Michigan,fbs,fbs,True
2003,8,regular,Clemson,Virginia,fbs,fbs,True
2003,8,regular,West Virginia,Rutgers,fbs,fbs,True
2003,8,regular,Illinois,Michigan State,fbs,fbs,True
2003,8,regular,New Hampshire,Delaware,fcs,fcs,True
2003,8,regular,Florida State,Miami,fbs,fbs,True
2003,8,regular,Virginia Tech,Syracuse,fbs,fbs,True
2003,8,regular,Howard,Florida A&M,fcs,,True
2003,8,regular,Rhode Island,Villanova,fcs,fcs,True
2003,8,regular,Indiana,Northwestern,fbs,fbs,True
2003,8,regular,Pennsylvania,Bucknell,fcs,fcs,True
2003,8,regular,Oklahoma State,Kansas State,fbs,fbs,True
2003,8,regular,Arkansas,Auburn,fbs,fbs,True
2003,8,regular,Central Connecticut,Robert Morris,fcs,fcs,True
2003,8,regular,Monmouth,Wagner,fcs,fcs,True
2003,8,regular,Cornell,Harvard,fcs,fcs,True
2003,8,regular,Yale,Dartmouth,fcs,fcs,True
2003,8,regular,Towson,Holy Cross,fcs,fcs,True
2003,8,regular,William & Mary,Massachusetts,fcs,fcs,True
2003,8,regular,Georgia Southern,Western Carolina,fcs,fcs,True
2003,8,regular,Iona,Duquesne,fcs,fcs,True
2003,8,regular,Marist,La Salle,fcs,fcs,True
2003,8,regular,Siena,Sacred Heart,fcs,fcs,True
2003,8,regular,Princeton,Colgate,fcs,fcs,True
2003,8,regular,NC State,UConn,fbs,fbs,True
2003,8,regular,Central Michigan,Northern Illinois,fbs,fbs,True
2003,8,regular,Delaware State,Bethune-Cookman,fcs,fcs,True
2003,8,regular,St. Francis (PA),UAlbany,fcs,fcs,True
2003,8,regular,Lehigh,St. Mary's (CA),fcs,fcs,True
2003,8,regular,Brown,Fordham,fcs,fcs,True
2003,8,regular,Lafayette,Columbia,fcs,fcs,True
2003,8,regular,VMI,Charleston Southern,fcs,fcs,True
2003,8,regular,South Carolina State,Norfolk State,fcs,fcs,True
2003,8,regular,Wofford,Elon,fcs,fcs,True
2003,8,regular,Texas A&M,Baylor,fbs,fbs,True
2003,8,regular,Hofstra,Northeastern,fcs,fcs,True
2003,8,regular,Ole Miss,Arkansas State,fbs,fbs,True
2003,8,regular,Tennessee Tech,Tennessee State,fcs,fcs,True
2003,8,regular,Samford,Murray State,fcs,fcs,True
2003,8,regular,Ohio,UCF,fbs,fbs,True
2003,8,regular,Northern Colorado,Western Washington,fcs,,True
2003,8,regular,Miami (OH),Buffalo,fbs,fbs,True
2003,8,regular,Vanderbilt,Navy,fbs,fbs,True
2003,8,regular,Western Michigan,Bowling Green,fbs,fbs,True
2003,8,regular,Georgetown,Stony Brook,fcs,fcs,True
2003,8,regular,Tulane,Houston,fbs,fbs,True
2003,8,regular,Mississippi State,Memphis,fbs,fbs,True
2003,8,regular,Eastern Illinois,Eastern Kentucky,fcs,fcs,True
2003,8,regular,Southern Illinois,Illinois State,fcs,fcs,True
2003,8,regular,Middle Tennessee,New Mexico State,fbs,fbs,True
2003,8,regular,Morgan State,North Carolina A&T,fcs,fcs,True
2003,8,regular,Louisville,Army,fbs,fbs,True
2003,8,regular,James Madison,Richmond,fcs,fcs,True
2003,8,regular,Air Force,UNLV,fbs,fbs,True
2003,8,regular,Alabama,Southern Miss,fbs,fbs,True
2003,8,regular,Temple,Boston College,fbs,fbs,True
2003,8,regular,Washington,Nevada,fbs,fbs,True
2003,8,regular,East Carolina,North Carolina,fbs,fbs,True
2003,8,regular,Colorado,Kansas,fbs,fbs,True
2003,8,regular,Arizona State,Oregon,fbs,fbs,True
2003,8,regular,Texas,Oklahoma,fbs,fbs,True
2003,8,regular,Furman,App State,fcs,fcs,True
2003,8,regular,Purdue,Penn State,fbs,fbs,True
2003,8,regular,Wake Forest,Georgia Tech,fbs,fbs,True
2003,8,regular,LSU,Florida,fbs,fbs,True
2003,8,regular,Gardner-Webb,Liberty,fcs,fcs,True
2003,8,regular,Youngstown State,Western Illinois,fcs,fcs,True
2003,8,regular,Florida Atlantic,Nicholls,fcs,fcs,True
2003,8,regular,UAB,Cincinnati,fbs,fbs,True
2003,8,regular,Marshall,Kent State,fbs,fbs,True
2003,8,regular,Louisiana,UL Monroe,fbs,fbs,True
2003,8,regular,Jacksonville State,UT Martin,fcs,fcs,True
2003,8,regular,Northern Iowa,Indiana State,fcs,fcs,True
2003,8,regular,Pittsburgh,Notre Dame,fbs,fbs,True
2003,8,regular,Maryland,Duke,fbs,fbs,True
2003,8,regular,Akron,Cal Poly,fbs,fcs,True
2003,8,regular,Northwestern State,SE Louisiana,fcs,fcs,True
2003,8,regular,Missouri,Nebraska,fbs,fbs,True
2003,8,regular,Toledo,Eastern Michigan,fbs,fbs,True
2003,8,regular,Texas Tech,Iowa State,fbs,fbs,True
2003,8,regular,Arizona,UCLA,fbs,fbs,True
2003,8,regular,Idaho,North Texas,fbs,fbs,True
2003,8,regular,Utah,San Diego State,fbs,fbs,True
2003,8,regular,Coastal Carolina,University Of Charleston (WV),fcs,,True
2003,8,regular,Tennessee,Georgia,fbs,fbs,True
2003,8,regular,Utah State,Wyoming,fbs,fbs,True
2003,8,regular,Western Kentucky,Missouri State,fcs,fcs,True
2003,8,regular,Boise State,Tulsa,fbs,fbs,True
2003,8,regular,Southern Utah,Texas State,fcs,fcs,True
2003,8,regular,Wisconsin,Ohio State,fbs,fbs,True
2003,8,regular,UTEP,Louisiana Tech,fbs,fbs,True
2003,8,regular,San José State,SMU,fbs,fbs,True
2003,8,regular,USC,Stanford,fbs,fbs,True
2003,8,regular,Hawai'i,Fresno State,fbs,fbs,True
2003,9,regular,Louisiana,New Mexico State,fbs,fbs,True
2003,9,regular,NC State,Clemson,fbs,fbs,True
2003,9,regular,Sam Houston,Stephen F. Austin,fcs,fcs,True
2003,9,regular,Colorado State,Air Force,fbs,fbs,True
2003,9,regular,Louisville,Tulane,fbs,fbs,True
2003,9,regular,Michigan,Illinois,fbs,fbs,True
2003,9,regular,Miami,Temple,fbs,fbs,True
2003,9,regular,Delaware,Rhode Island,fcs,fcs,True
2003,9,regular,Syracuse,Boston College,fbs,fbs,True
2003,9,regular,Duke,Wake Forest,fbs,fbs,True
2003,9,regular,Minnesota,Michigan State,fbs,fbs,True
2003,9,regular,Wisconsin,Purdue,fbs,fbs,True
2003,9,regular,Northeastern,Maine,fcs,fcs,True
2003,9,regular,Iowa State,Texas,fbs,fbs,True
2003,9,regular,Ole Miss,Alabama,fbs,fbs,True
2003,9,regular,Massachusetts,Hofstra,fcs,fcs,True
2003,9,regular,Nebraska,Texas A&M,fbs,fbs,True
2003,9,regular,Army,East Carolina,fbs,fbs,True
2003,9,regular,Monmouth,UAlbany,fcs,fcs,True
2003,9,regular,La Salle,Catholic,fcs,,True
2003,9,regular,Iona,Marist,fcs,fcs,True
2003,9,regular,Bucknell,Towson,fcs,fcs,True
2003,9,regular,Fordham,New Haven,fcs,,True
2003,9,regular,Buffalo,Marshall,fbs,fbs,True
2003,9,regular,Morgan State,Howard,fcs,fcs,True
2003,9,regular,Norfolk State,Hampton,fcs,fcs,True
2003,9,regular,Richmond,New Hampshire,fcs,fcs,True
2003,9,regular,William & Mary,James Madison,fcs,fcs,True
2003,9,regular,Central Michigan,Toledo,fbs,fbs,True
2003,9,regular,Colgate,Yale,fcs,fcs,True
2003,9,regular,Brown,Princeton,fcs,fcs,True
2003,9,regular,Harvard,Lafayette,fcs,fcs,True
2003,9,regular,Cornell,Georgetown,fcs,fcs,True
2003,9,regular,Holy Cross,Dartmouth,fcs,fcs,True
2003,9,regular,VMI,Gardner-Webb,fcs,fcs,True
2003,9,regular,Columbia,Pennsylvania,fcs,fcs,True
2003,9,regular,North Carolina,Arizona State,fbs,fbs,True
2003,9,regular,Robert Morris,Sacred Heart,fcs,fcs,True
2003,9,regular,Rutgers,Pittsburgh,fbs,fbs,True
2003,9,regular,Duquesne,St. Peter's,fcs,fcs,True
2003,9,regular,Vanderbilt,Georgia,fbs,fbs,True
2003,9,regular,Kansas,Baylor,fbs,fbs,True
2003,9,regular,East Tennessee State,Liberty,fcs,fcs,True
2003,9,regular,Savannah St,Alabama A&M,fcs,fcs,True
2003,9,regular,Kent State,UConn,fbs,fbs,True
2003,9,regular,Elon,Chattanooga,fcs,fcs,True
2003,9,regular,Western Carolina,Wofford,fcs,fcs,True
2003,9,regular,Indiana State,Youngstown State,fcs,fcs,True
2003,9,regular,Western Illinois,Southern Illinois,fcs,fcs,True
2003,9,regular,Kansas State,Colorado,fbs,fbs,True
2003,9,regular,Notre Dame,USC,fbs,fbs,True
2003,9,regular,Auburn,Mississippi State,fbs,fbs,True
2003,9,regular,Missouri State,Northern Iowa,fcs,fcs,True
2003,9,regular,Tulsa,Nevada,fbs,fbs,True
2003,9,regular,UNLV,Utah,fbs,fbs,True
2003,9,regular,Troy,Florida International,fbs,fcs,True
2003,9,regular,Eastern Kentucky,Southeast Missouri State,fcs,fcs,True
2003,9,regular,SMU,Boise State,fbs,fbs,True
2003,9,regular,Rice,Navy,fbs,fbs,True
2003,9,regular,Ball State,Miami (OH),fbs,fbs,True
2003,9,regular,Louisiana Tech,Hawai'i,fbs,fbs,True
2003,9,regular,Illinois State,Western Kentucky,fcs,fcs,True
2003,9,regular,Oklahoma State,Texas Tech,fbs,fbs,True
2003,9,regular,UCLA,California,fbs,fbs,True
2003,9,regular,Arkansas,Florida,fbs,fbs,True
2003,9,regular,Ohio State,Iowa,fbs,fbs,True
2003,9,regular,The Citadel,Furman,fcs,fcs,True
2003,9,regular,App State,Georgia Southern,fcs,fcs,True
2003,9,regular,Stony Brook,St. Francis (PA),fcs,fcs,True
2003,9,regular,Murray State,Eastern Illinois,fcs,fcs,True
2003,9,regular,Florida Atlantic,Northern Colorado,fcs,fcs,True
2003,9,regular,Bethune-Cookman,South Carolina State,fcs,fcs,True
2003,9,regular,North Texas,Utah State,fbs,fbs,True
2003,9,regular,Northern Illinois,Western Michigan,fbs,fbs,True
2003,9,regular,Idaho,Middle Tennessee,fbs,fbs,True
2003,9,regular,UT Martin,Samford,fcs,fcs,True
2003,9,regular,SE Louisiana,Webber International,fcs,,True
2003,9,regular,Stanford,Washington State,fbs,fbs,True
2003,9,regular,Wyoming,BYU,fbs,fbs,True
2003,9,regular,North Carolina A&T,Florida A&M,fcs,,True
2003,9,regular,Akron,UCF,fbs,fbs,True
2003,9,regular,Eastern Michigan,Bowling Green,fbs,fbs,True
2003,9,regular,Kentucky,Ohio,fbs,fbs,True
2003,9,regular,Siena,Wagner,fcs,fcs,True
2003,9,regular,Texas State,Northwestern State,fcs,fcs,True
2003,9,regular,Tennessee State,Jacksonville State,fcs,fcs,True
2003,9,regular,TCU,UAB,fbs,fbs,True
2003,9,regular,Oklahoma,Missouri,fbs,fbs,True
2003,9,regular,South Florida,Charleston Southern,fbs,fcs,True
2003,9,regular,Virginia,Florida State,fbs,fbs,True
2003,9,regular,South Carolina,LSU,fbs,fbs,True
2003,9,regular,Houston,Memphis,fbs,fbs,True
2003,9,regular,Southern Utah,McNeese,fcs,fcs,True
2003,9,regular,Cal Poly,St. Mary's (CA),fcs,fcs,True
2003,9,regular,San Diego State,New Mexico,fbs,fbs,True
2003,9,regular,Oregon State,Washington,fbs,fbs,True
2003,10,regular,West Virginia,Virginia Tech,fbs,fbs,True
2003,10,regular,Georgia Tech,Maryland,fbs,fbs,True
2003,10,regular,Florida International,Holy Cross,fcs,fcs,True
2003,10,regular,Clemson,North Carolina,fbs,fbs,True
2003,10,regular,UConn,Akron,fbs,fbs,True
2003,10,regular,Boston College,Notre Dame,fbs,fbs,True
2003,10,regular,Pittsburgh,Syracuse,fbs,fbs,True
2003,10,regular,Rhode Island,William & Mary,fcs,fcs,True
2003,10,regular,Northwestern,Wisconsin,fbs,fbs,True
2003,10,regular,Illinois,Minnesota,fbs,fbs,True
2003,10,regular,Indiana,Ohio State,fbs,fbs,True
2003,10,regular,Iowa,Penn State,fbs,fbs,True
2003,10,regular,Harvard,Princeton,fcs,fcs,True
2003,10,regular,Wofford,App State,fcs,fcs,True
2003,10,regular,Dartmouth,Columbia,fcs,fcs,True
2003,10,regular,Kentucky,Mississippi State,fbs,fbs,True
2003,10,regular,Missouri,Texas Tech,fbs,fbs,True
2003,10,regular,Nebraska,Iowa State,fbs,fbs,True
2003,10,regular,Colgate,Bucknell,fcs,fcs,True
2003,10,regular,Towson,Elon,fcs,fcs,True
2003,10,regular,UAlbany,Stony Brook,fcs,fcs,True
2003,10,regular,St. Francis (PA),Central Connecticut,fcs,fcs,True
2003,10,regular,Georgetown,Lehigh,fcs,fcs,True
2003,10,regular,Cornell,Brown,fcs,fcs,True
2003,10,regular,Georgia Southern,The Citadel,fcs,fcs,True
2003,10,regular,Lafayette,Fordham,fcs,fcs,True
2003,10,regular,La Salle,Monmouth,fcs,fcs,True
2003,10,regular,Buffalo,Ohio,fbs,fbs,True
2003,10,regular,Duke,NC State,fbs,fbs,True
2003,10,regular,Temple,Rutgers,fbs,fbs,True
2003,10,regular,Georgia,UAB,fbs,fbs,True
2003,10,regular,Delaware State,Morgan State,fcs,fcs,True
2003,10,regular,Siena,St. Peter's,fcs,fcs,True
2003,10,regular,Iona,Sacred Heart,fcs,fcs,True
2003,10,regular,North Carolina A&T,Howard,fcs,fcs,True
2003,10,regular,Charleston Southern,North Greenville,fcs,,True
2003,10,regular,Robert Morris,Wagner,fcs,fcs,True
2003,10,regular,Navy,Delaware,fbs,fcs,True
2003,10,regular,Furman,East Tennessee State,fcs,fcs,True
2003,10,regular,Ball State,Toledo,fbs,fbs,True
2003,10,regular,East Carolina,Louisville,fbs,fbs,True
2003,10,regular,Northern Colorado,Adams State,fcs,,True
2003,10,regular,Hampton,South Carolina State,fcs,fcs,True
2003,10,regular,Kent State,Miami (OH),fbs,fbs,True
2003,10,regular,Maine,James Madison,fcs,fcs,True
2003,10,regular,Western Illinois,Northern Iowa,fcs,fcs,True
2003,10,regular,Kansas State,Kansas,fbs,fbs,True
2003,10,regular,Western Michigan,Marshall,fbs,fbs,True
2003,10,regular,Eastern Illinois,UT Martin,fcs,fcs,True
2003,10,regular,Tulane,Memphis,fbs,fbs,True
2003,10,regular,Cincinnati,Army,fbs,fbs,True
2003,10,regular,Utah,New Mexico,fbs,fbs,True
2003,10,regular,Florida A&M,Norfolk State,,fcs,True
2003,10,regular,Virginia,Troy,fbs,fbs,True
2003,10,regular,Tulsa,SMU,fbs,fbs,True
2003,10,regular,Utah State,Arkansas State,fbs,fbs,True
2003,10,regular,Southern Miss,South Florida,fbs,fbs,True
2003,10,regular,Richmond,VMI,fcs,fcs,True
2003,10,regular,Boise State,San José State,fbs,fbs,True
2003,10,regular,Indiana State,Western Kentucky,fcs,fcs,True
2003,10,regular,Northwestern State,Nicholls,fcs,fcs,True
2003,10,regular,Alabama,Tennessee,fbs,fbs,True
2003,10,regular,California,Arizona,fbs,fbs,True
2003,10,regular,Villanova,Massachusetts,fcs,fcs,True
2003,10,regular,Samford,Tennessee State,fcs,fcs,True
2003,10,regular,Oregon,Stanford,fbs,fbs,True
2003,10,regular,Washington,USC,fbs,fbs,True
2003,10,regular,Florida State,Wake Forest,fbs,fbs,True
2003,10,regular,Pennsylvania,Yale,fcs,fcs,True
2003,10,regular,Texas A&M,Oklahoma State,fbs,fbs,True
2003,10,regular,Michigan,Purdue,fbs,fbs,True
2003,10,regular,St. Mary's (CA),SE Louisiana,fcs,fcs,True
2003,10,regular,Bowling Green,Northern Illinois,fbs,fbs,True
2003,10,regular,Youngstown State,Illinois State,fcs,fcs,True
2003,10,regular,UCF,Central Michigan,fbs,fbs,True
2003,10,regular,Savannah St,Coastal Carolina,fcs,fcs,True
2003,10,regular,Nevada,Louisiana Tech,fbs,fbs,True
2003,10,regular,Louisiana,Idaho,fbs,fbs,True
2003,10,regular,Stephen F. Austin,Texas State,fcs,fcs,True
2003,10,regular,Chattanooga,Western Carolina,fcs,fcs,True
2003,10,regular,Washington State,Oregon State,fbs,fbs,True
2003,10,regular,Baylor,Texas,fbs,fbs,True
2003,10,regular,UNLV,BYU,fbs,fbs,True
2003,10,regular,Fresno State,Rice,fbs,fbs,True
2003,10,regular,South Carolina,Vanderbilt,fbs,fbs,True
2003,10,regular,Middle Tennessee,North Texas,fbs,fbs,True
2003,10,regular,Colorado,Oklahoma,fbs,fbs,True
2003,10,regular,Southeast Missouri State,Murray State,fcs,fcs,True
2003,10,regular,Southern Illinois,Missouri State,fcs,fcs,True
2003,10,regular,Hofstra,New Hampshire,fcs,fcs,True
2003,10,regular,Ole Miss,Arkansas,fbs,fbs,True
2003,10,regular,LSU,Auburn,fbs,fbs,True
2003,10,regular,UL Monroe,New Mexico State,fbs,fbs,True
2003,10,regular,Houston,TCU,fbs,fbs,True
2003,10,regular,McNeese,Sam Houston,fcs,fcs,True
2003,10,regular,Jacksonville State,Tennessee Tech,fcs,fcs,True
2003,10,regular,San Diego,Marist,fcs,fcs,True
