game_id,game_date,season,season_type,week,passer_player_id,passer_player_name,posteam,defteam,qb_epa_mean,qb_epa_sum,qb_epa_count,cpoe_mean,success_mean,attempts
2022_16_SEA_KC,2022-12-24,2022,REG,16,00-0033873,P.Mahomes,KC,SEA,0.075372,2.185795,29,-8.979163,0.448276,29.000000
2022_16_TB_ARI,2022-12-25,2022,REG,16,00-0019596,T.Brady,TB,ARI,-0.038666,-1.855976,48,-6.739622,0.416667,48.000000
2022_16_TB_ARI,2022-12-25,2022,REG,16,00-0035146,T.McSorley,ARI,TB,-0.332292,-14.953132,45,-11.174631,0.244444,45.000000
2022_16_WAS_SF,2022-12-24,2022,REG,16,00-0031800,T.Heinicke,WAS,SF,0.120572,2.411442,20,15.585187,0.500000,20.000000
2022_16_WAS_SF,2022-12-24,2022,REG,16,00-0032950,C.Wentz,WAS,SF,0.257477,4.377110,17,7.015187,0.529412,17.000000
2022_16_WAS_SF,2022-12-24,2022,REG,16,00-0037834,B.Purdy,SF,WAS,0.269062,6.726550,25,2.439786,0.400000,25.000000
2022_17_ARI_ATL,2023-01-01,2022,REG,17,00-0035040,D.Blough,ARI,ATL,0.041704,1.751585,42,-2.337812,0.404762,42.000000
2022_17_ARI_ATL,2023-01-01,2022,REG,17,00-0038122,D.Ridder,ATL,ARI,-0.006747,-0.182164,27,3.515257,0.481481,27.000000
2022_17_CAR_TB,2023-01-01,2022,REG,17,00-0019596,T.Brady,TB,CAR,0.348616,17.430783,50,12.219111,0.540000,50.000000
2022_17_CAR_TB,2023-01-01,2022,REG,17,00-0034869,S.Darnold,CAR,TB,0.208255,7.705422,37,12.205344,0.540541,37.000000
2022_17_CHI_DET,2023-01-01,2022,REG,17,00-0032792,N.Sudfeld,DET,CHI,-0.898728,-0.898728,1,,0.000000,1.000000
2022_17_CHI_DET,2023-01-01,2022,REG,17,00-0033106,J.Goff,DET,CHI,0.191680,5.750412,30,-1.131390,0.533333,30.000000
2022_17_CHI_DET,2023-01-01,2022,REG,17,00-0036945,J.Fields,CHI,DET,-0.964113,-26.995167,28,-28.605931,0.178571,28.000000
2022_17_CLE_WAS,2023-01-01,2022,REG,17,00-0032950,C.Wentz,WAS,CLE,-0.261073,-8.093270,31,-9.525131,0.419355,31.000000
2022_17_CLE_WAS,2023-01-01,2022,REG,17,00-0033537,D.Watson,CLE,WAS,0.344132,7.915033,23,-7.755945,0.347826,23.000000
2022_17_DAL_TEN,2022-12-29,2022,REG,17,00-0033077,D.Prescott,DAL,TEN,0.249981,10.499198,42,3.654418,0.547619,42.000000
2022_17_DAL_TEN,2022-12-29,2022,REG,17,00-0033949,J.Dobbs,TEN,DAL,-0.205114,-8.409685,41,-10.084781,0.317073,41.000000
2022_17_DEN_KC,2023-01-01,2022,REG,17,00-0029263,R.Wilson,DEN,KC,-0.297630,-12.500470,42,-0.470432,0.357143,42.000000
2022_17_DEN_KC,2023-01-01,2022,REG,17,00-0033873,P.Mahomes,KC,DEN,0.253433,10.644172,42,5.376291,0.595238,42.000000
2022_17_IND_NYG,2023-01-01,2022,REG,17,00-0029567,N.Foles,IND,NYG,-0.675728,-9.460194,14,-8.612720,0.285714,14.000000
2022_17_IND_NYG,2023-01-01,2022,REG,17,00-0035710,D.Jones,NYG,IND,0.492019,11.808453,24,12.194179,0.666667,24.000000
2022_17_IND_NYG,2023-01-01,2022,REG,17,00-0036879,S.Ehlinger,IND,NYG,0.043427,0.651408,15,-5.698901,0.333333,15.000000
2022_17_JAX_HOU,2023-01-01,2022,REG,17,00-0032436,J.Driskel,HOU,JAX,-0.762365,-3.811827,5,-10.494947,0.000000,5.000000
2022_17_JAX_HOU,2023-01-01,2022,REG,17,00-0033936,C.Beathard,JAX,HOU,-0.824055,-7.416494,9,-6.594807,0.333333,9.000000
2022_17_JAX_HOU,2023-01-01,2022,REG,17,00-0036898,D.Mills,HOU,JAX,-0.548101,-22.472154,41,-8.132520,0.268293,41.000000
2022_17_JAX_HOU,2023-01-01,2022,REG,17,00-0036971,T.Lawrence,JAX,HOU,0.069430,1.527463,22,11.615476,0.500000,22.000000
2022_17_LA_LAC,2023-01-01,2022,REG,17,00-0026544,C.Daniel,LAC,LA,0.456076,1.368227,3,17.362865,0.666667,3.000000
2022_17_LA_LAC,2023-01-01,2022,REG,17,00-0034855,B.Mayfield,LA,LAC,-0.525573,-11.562611,22,-3.544516,0.272727,22.000000
2022_17_LA_LAC,2023-01-01,2022,REG,17,00-0036355,J.Herbert,LAC,LA,0.365108,10.223022,28,6.797451,0.607143,28.000000
2022_17_MIA_NE,2023-01-01,2022,REG,17,00-0031237,T.Bridgewater,MIA,NE,0.034082,0.681634,20,1.488814,0.600000,20.000000
2022_17_MIA_NE,2023-01-01,2022,REG,17,00-0036972,M.Jones,NE,MIA,-0.088656,-3.191601,36,-2.436228,0.277778,36.000000
2022_17_MIA_NE,2023-01-01,2022,REG,17,00-0037327,S.Thompson,MIA,NE,-0.072776,-1.601070,22,-10.007337,0.318182,22.000000
2022_17_MIN_GB,2023-01-01,2022,REG,17,00-0023459,A.Rodgers,GB,MIN,0.071137,1.707277,24,3.060542,0.500000,24.000000
2022_17_MIN_GB,2023-01-01,2022,REG,17,00-0029604,K.Cousins,MIN,GB,-0.521547,-17.211035,33,-7.031671,0.454545,33.000000
2022_17_MIN_GB,2023-01-01,2022,REG,17,00-0033319,N.Mullens,MIN,GB,1.428309,5.713234,4,46.278173,0.500000,4.000000
2022_17_MIN_GB,2023-01-01,2022,REG,17,00-0036264,J.Love,GB,MIN,-0.129541,-0.388622,3,-6.039274,0.333333,3.000000
2022_17_NO_PHI,2023-01-01,2022,REG,17,00-0027973,A.Dalton,NO,PHI,-0.170238,-4.766653,28,14.467844,0.428571,28.000000
2022_17_NO_PHI,2023-01-01,2022,REG,17,00-0035289,G.Minshew,PHI,NO,-0.298618,-11.347491,38,-10.353636,0.263158,38.000000
2022_17_NYJ_SEA,2023-01-01,2022,REG,17,00-0030565,G.Smith,SEA,NYJ,-0.074553,-2.460241,33,4.068438,0.454545,33.000000
2022_17_NYJ_SEA,2023-01-01,2022,REG,17,00-0034401,M.White,NYJ,SEA,-0.378061,-18.903031,50,-15.510606,0.340000,50.000000
2022_17_PIT_BAL,2023-01-01,2022,REG,17,00-0035993,T.Huntley,BAL,PIT,0.223071,4.684484,21,4.445982,0.523810,21.000000
2022_17_PIT_BAL,2023-01-01,2022,REG,17,00-0038102,K.Pickett,PIT,BAL,0.143418,4.159132,29,-1.482407,0.413793,29.000000
2022_17_SF_LV,2023-01-01,2022,REG,17,00-0035264,J.Stidham,LV,SF,0.183312,6.232592,34,8.878851,0.558824,34.000000
2022_17_SF_LV,2023-01-01,2022,REG,17,00-0037834,B.Purdy,SF,LV,0.224164,7.845757,35,-3.836891,0.542857,35.000000
2022_18_ARI_SF,2023-01-08,2022,REG,18,00-0035040,D.Blough,ARI,SF,-0.313267,-6.578614,21,6.902831,0.333333,21.000000
2022_18_ARI_SF,2023-01-08,2022,REG,18,00-0035146,T.McSorley,ARI,SF,-1.006486,-9.058370,9,-1.875951,0.333333,9.000000
2022_18_ARI_SF,2023-01-08,2022,REG,18,00-0037834,B.Purdy,SF,ARI,0.248914,5.973944,24,4.308269,0.625000,24.000000
2022_18_BAL_CIN,2023-01-08,2022,REG,18,00-0036442,J.Burrow,CIN,BAL,-0.181570,-7.989059,44,-5.097122,0.340909,44.000000
2022_18_BAL_CIN,2023-01-08,2022,REG,18,00-0037175,A.Brown,BAL,CIN,-0.321056,-14.768571,46,-21.050172,0.282609,46.000000
2022_18_CAR_NO,2023-01-08,2022,REG,18,00-0027973,A.Dalton,NO,CAR,-0.190450,-4.951688,26,-9.881164,0.461538,26.000000
2022_18_CAR_NO,2023-01-08,2022,REG,18,00-0034869,S.Darnold,CAR,NO,-0.758569,-12.895670,17,-21.381257,0.235294,17.000000
2022_18_CLE_PIT,2023-01-08,2022,REG,18,00-0033537,D.Watson,CLE,PIT,-0.108999,-3.814975,35,1.054869,0.428571,35.000000
2022_18_CLE_PIT,2023-01-08,2022,REG,18,00-0038102,K.Pickett,PIT,CLE,0.327857,10.163561,31,-12.973319,0.419355,31.000000
2022_18_DAL_WAS,2023-01-08,2022,REG,18,00-0033077,D.Prescott,DAL,WAS,-0.346534,-13.168291,38,-23.966176,0.368421,38.000000
2022_18_DAL_WAS,2023-01-08,2022,REG,18,00-0033662,C.Rush,DAL,WAS,-1.335110,-1.335110,1,-35.545930,0.000000,1.000000
2022_18_DAL_WAS,2023-01-08,2022,REG,18,00-0037077,S.Howell,WAS,DAL,-0.339172,-7.461785,22,-4.900195,0.318182,22.000000
2022_18_DET_GB,2023-01-08,2022,REG,18,00-0023459,A.Rodgers,GB,DET,-0.043375,-1.257878,29,3.502121,0.413793,29.000000
2022_18_DET_GB,2023-01-08,2022,REG,18,00-0033106,J.Goff,DET,GB,0.214030,7.491055,35,-0.049615,0.571429,35.000000
2022_18_HOU_IND,2023-01-08,2022,REG,18,00-0032436,J.Driskel,HOU,IND,0.184906,0.369813,2,26.242763,0.500000,2.000000
2022_18_HOU_IND,2023-01-08,2022,REG,18,00-0036879,S.Ehlinger,IND,HOU,-0.351570,-13.008096,37,0.227435,0.351351,37.000000
2022_18_HOU_IND,2023-01-08,2022,REG,18,00-0036898,D.Mills,HOU,IND,0.182076,7.283045,40,-1.881386,0.400000,40.000000
2022_18_KC_LV,2023-01-07,2022,REG,18,00-0033873,P.Mahomes,KC,LV,0.036092,1.010589,28,6.710937,0.428571,28.000000
2022_18_KC_LV,2023-01-07,2022,REG,18,00-0035264,J.Stidham,LV,KC,-0.225502,-9.471092,42,-2.827553,0.380952,42.000000
2022_18_LAC_DEN,2023-01-08,2022,REG,18,00-0026544,C.Daniel,LAC,DEN,0.294823,2.358585,8,4.488440,0.500000,8.000000
2022_18_LAC_DEN,2023-01-08,2022,REG,18,00-0029263,R.Wilson,DEN,LAC,0.155873,4.052699,26,1.072619,0.384615,26.000000
2022_18_LAC_DEN,2023-01-08,2022,REG,18,00-0036355,J.Herbert,LAC,DEN,0.406101,15.431832,38,-1.967313,0.552632,38.000000
2022_18_LA_SEA,2023-01-08,2022,REG,18,00-0030565,G.Smith,SEA,LA,-0.235313,-7.765327,33,0.582443,0.363636,33.000000
2022_18_LA_SEA,2023-01-08,2022,REG,18,00-0034855,B.Mayfield,LA,SEA,-0.370187,-11.475796,31,-10.303421,0.258065,31.000000
2022_18_MIN_CHI,2023-01-08,2022,REG,18,00-0029604,K.Cousins,MIN,CHI,0.830543,16.610852,20,23.314463,0.700000,20.000000
2022_18_MIN_CHI,2023-01-08,2022,REG,18,00-0033319,N.Mullens,MIN,CHI,0.429420,5.582461,13,16.297026,0.769231,13.000000
2022_18_MIN_CHI,2023-01-08,2022,REG,18,00-0033958,N.Peterman,CHI,MIN,-0.184426,-3.688526,20,-7.759007,0.350000,20.000000
2022_18_MIN_CHI,2023-01-08,2022,REG,18,00-0034177,T.Boyle,CHI,MIN,-0.606275,-5.456479,9,-37.263506,0.222222,9.000000
2022_18_NE_BUF,2023-01-08,2022,REG,18,00-0034857,J.Allen,BUF,NE,0.256017,8.448575,33,0.920124,0.454545,33.000000
2022_18_NE_BUF,2023-01-08,2022,REG,18,00-0036972,M.Jones,NE,BUF,-0.040836,-1.715125,42,0.484740,0.523810,42.000000
2022_18_NYG_PHI,2023-01-08,2022,REG,18,00-0033550,D.Webb,NYG,PHI,-0.060081,-2.463326,41,-6.994058,0.341463,41.000000
2022_18_NYG_PHI,2023-01-08,2022,REG,18,00-0036389,J.Hurts,PHI,NYG,-0.120330,-4.572546,38,-4.519239,0.368421,38.000000
2022_18_NYJ_MIA,2023-01-08,2022,REG,18,00-0026158,J.Flacco,NYJ,MIA,0.001930,0.063690,33,-6.617344,0.363636,33.000000
2022_18_NYJ_MIA,2023-01-08,2022,REG,18,00-0037327,S.Thompson,MIA,NYJ,-0.221411,-7.085155,32,7.642221,0.281250,32.000000
2022_18_TB_ATL,2023-01-08,2022,REG,18,00-0019596,T.Brady,TB,ATL,0.176420,2.999134,17,6.753328,0.529412,17.000000
2022_18_TB_ATL,2023-01-08,2022,REG,18,00-0027948,B.Gabbert,TB,ATL,0.026906,0.215244,8,3.490244,0.375000,8.000000
2022_18_TB_ATL,2023-01-08,2022,REG,18,00-0036928,K.Trask,TB,ATL,-0.592507,-5.332560,9,-22.491894,0.222222,9.000000
2022_18_TB_ATL,2023-01-08,2022,REG,18,00-0038122,D.Ridder,ATL,TB,0.206369,6.603794,32,6.780357,0.468750,32.000000
2022_18_TEN_JAX,2023-01-07,2022,REG,18,00-0033949,J.Dobbs,TEN,JAX,-0.017120,-0.564951,33,10.348027,0.484848,33.000000
2022_18_TEN_JAX,2023-01-07,2022,REG,18,00-0036971,T.Lawrence,JAX,TEN,0.131745,4.347590,33,3.769606,0.454545,33.000000
2023_01_ARI_WAS,2023-09-10,2023,REG,1,00-0033949,J.Dobbs,ARI,WAS,-0.279990,-9.239668,33,2.031421,0.303030,33.000000
2023_01_ARI_WAS,2023-09-10,2023,REG,1,00-0037077,S.Howell,WAS,ARI,-0.362515,-13.413063,37,-6.899053,0.378378,37.000000
2023_01_BUF_NYJ,2023-09-11,2023,REG,1,00-0023459,A.Rodgers,NYJ,BUF,-1.015980,-2.031960,2,,0.000000,2.000000
2023_01_BUF_NYJ,2023-09-11,2023,REG,1,00-0034857,J.Allen,BUF,NYJ,-0.030507,-1.372804,45,7.830620,0.511111,45.000000
2023_01_BUF_NYJ,2023-09-11,2023,REG,1,00-0037013,Z.Wilson,NYJ,BUF,-0.138675,-3.189533,23,6.418682,0.347826,23.000000
2023_01_CAR_ATL,2023-09-10,2023,REG,1,00-0038122,D.Ridder,ATL,CAR,-0.202293,-4.450450,22,6.426090,0.363636,22.000000
2023_01_CAR_ATL,2023-09-10,2023,REG,1,00-0039150,B.Young,CAR,ATL,-0.263214,-10.528563,40,-5.514066,0.300000,40.000000
2023_01_CIN_CLE,2023-09-10,2023,REG,1,00-0033537,D.Watson,CLE,CIN,-0.339728,-10.871306,32,-6.878152,0.375000,32.000000
2023_01_CIN_CLE,2023-09-10,2023,REG,1,00-0035100,J.Browning,CIN,CLE,-1.247029,-1.247029,1,-36.419204,0.000000,1.000000
2023_01_CIN_CLE,2023-09-10,2023,REG,1,00-0036442,J.Burrow,CIN,CLE,-0.564716,-18.635627,33,-18.207104,0.212121,33.000000
2023_01_DAL_NYG,2023-09-10,2023,REG,1,00-0028118,T.Taylor,NYG,DAL,-0.272328,-0.544657,2,11.933872,0.000000,2.000000
2023_01_DAL_NYG,2023-09-10,2023,REG,1,00-0033077,D.Prescott,DAL,NYG,0.174104,4.178484,24,-10.176300,0.375000,24.000000
2023_01_DAL_NYG,2023-09-10,2023,REG,1,00-0033662,C.Rush,DAL,NYG,-2.601654,-2.601654,1,-36.656991,0.000000,1.000000
2023_01_DAL_NYG,2023-09-10,2023,REG,1,00-0035710,D.Jones,NYG,DAL,-0.648513,-22.697970,35,-13.368914,0.200000,35.000000
2023_01_DET_KC,2023-09-07,2023,REG,1,00-0033106,J.Goff,DET,KC,0.187455,6.560923,35,-0.115709,0.457143,35.000000
2023_01_DET_KC,2023-09-07,2023,REG,1,00-0033873,P.Mahomes,KC,DET,-0.165477,-6.453613,39,-6.219996,0.435897,39.000000
2023_01_GB_CHI,2023-09-10,2023,REG,1,00-0036264,J.Love,GB,CHI,0.635559,17.795654,28,-5.516261,0.392857,28.000000
2023_01_GB_CHI,2023-09-10,2023,REG,1,00-0036945,J.Fields,CHI,GB,-0.284422,-11.945732,42,-7.785578,0.380952,42.000000
2023_01_HOU_BAL,2023-09-10,2023,REG,1,00-0034796,L.Jackson,BAL,HOU,-0.169833,-4.415663,26,11.384226,0.461538,26.000000
2023_01_HOU_BAL,2023-09-10,2023,REG,1,00-0039163,C.Stroud,HOU,BAL,-0.237373,-11.393885,48,-4.569688,0.354167,48.000000
2023_01_JAX_IND,2023-09-10,2023,REG,1,00-0035289,G.Minshew,IND,JAX,-2.377308,-4.754616,2,-64.047185,0.000000,2.000000
2023_01_JAX_IND,2023-09-10,2023,REG,1,00-0036971,T.Lawrence,JAX,IND,-0.264761,-9.001867,34,5.192238,0.558824,34.000000
2023_01_JAX_IND,2023-09-10,2023,REG,1,00-0039164,A.Richardson,IND,JAX,-0.107003,-4.387141,41,-7.833981,0.390244,41.000000
2023_01_LA_SEA,2023-09-10,2023,REG,1,00-0026498,M.Stafford,LA,SEA,0.544210,20.679982,38,-0.425926,0.605263,38.000000
2023_01_LA_SEA,2023-09-10,2023,REG,1,00-0030565,G.Smith,SEA,LA,-0.156753,-4.389091,28,-1.252985,0.428571,28.000000
2023_01_LV_DEN,2023-09-10,2023,REG,1,00-0029263,R.Wilson,DEN,LV,0.089933,3.147663,35,14.956555,0.485714,35.000000
2023_01_LV_DEN,2023-09-10,2023,REG,1,00-0031345,J.Garoppolo,LV,DEN,0.503311,13.086085,26,13.071728,0.500000,26.000000
2023_01_MIA_LAC,2023-09-10,2023,REG,1,00-0036212,T.Tagovailoa,MIA,LAC,0.601741,27.078331,45,0.724756,0.533333,45.000000
2023_01_MIA_LAC,2023-09-10,2023,REG,1,00-0036355,J.Herbert,LAC,MIA,-0.034474,-1.241065,36,2.583544,0.472222,36.000000
2023_01_PHI_NE,2023-09-10,2023,REG,1,00-0036389,J.Hurts,PHI,NE,-0.134987,-4.859523,36,8.096700,0.361111,36.000000
2023_01_PHI_NE,2023-09-10,2023,REG,1,00-0036972,M.Jones,NE,PHI,-0.133472,-7.607894,57,-3.112152,0.403509,57.000000
2023_01_SF_PIT,2023-09-10,2023,REG,1,00-0037834,B.Purdy,SF,PIT,0.203996,6.527864,32,3.140392,0.468750,32.000000
2023_01_SF_PIT,2023-09-10,2023,REG,1,00-0038102,K.Pickett,PIT,SF,-0.395455,-19.772738,50,2.076111,0.400000,50.000000
2023_01_TB_MIN,2023-09-10,2023,REG,1,00-0029604,K.Cousins,MIN,TB,0.007037,0.323690,46,4.992012,0.434783,46.000000
2023_01_TB_MIN,2023-09-10,2023,REG,1,00-0034855,B.Mayfield,TB,MIN,0.026028,0.910971,35,-2.990891,0.400000,35.000000
2023_01_TEN_NO,2023-09-10,2023,REG,1,00-0029701,R.Tannehill,TEN,NO,-0.325485,-12.042962,37,-19.289592,0.270270,37.000000
2023_01_TEN_NO,2023-09-10,2023,REG,1,00-0031280,D.Carr,NO,TEN,0.099202,3.670485,37,6.152717,0.459459,37.000000
2023_02_BAL_CIN,2023-09-17,2023,REG,2,00-0034796,L.Jackson,BAL,CIN,0.375541,12.392853,33,5.829548,0.636364,33.000000
2023_02_BAL_CIN,2023-09-17,2023,REG,2,00-0036442,J.Burrow,CIN,BAL,0.037436,1.572308,42,2.366722,0.476190,42.000000
2023_02_CHI_TB,2023-09-17,2023,REG,2,00-0034855,B.Mayfield,TB,CHI,0.389955,13.258485,34,15.592159,0.470588,34.000000
2023_02_CHI_TB,2023-09-17,2023,REG,2,00-0036945,J.Fields,CHI,TB,-0.246295,-8.620328,35,-10.542448,0.371429,35.000000
2023_02_CLE_PIT,2023-09-18,2023,REG,2,00-0033537,D.Watson,CLE,PIT,-0.346808,-15.953177,46,-7.523955,0.391304,46.000000
2023_02_CLE_PIT,2023-09-18,2023,REG,2,00-0038102,K.Pickett,PIT,CLE,-0.242879,-7.772113,32,-15.314657,0.312500,32.000000
2023_02_GB_ATL,2023-09-17,2023,REG,2,00-0036264,J.Love,GB,ATL,0.101198,2.631139,26,-11.872460,0.500000,26.000000
2023_02_GB_ATL,2023-09-17,2023,REG,2,00-0038122,D.Ridder,ATL,GB,0.094529,3.119444,33,-4.085622,0.515152,33.000000
2023_02_IND_HOU,2023-09-17,2023,REG,2,00-0035289,G.Minshew,IND,HOU,0.387267,8.907145,23,13.915258,0.521739,23.000000
2023_02_IND_HOU,2023-09-17,2023,REG,2,00-0039163,C.Stroud,HOU,IND,0.148585,7.577818,51,1.615969,0.470588,51.000000
2023_02_IND_HOU,2023-09-17,2023,REG,2,00-0039164,A.Richardson,IND,HOU,0.173292,1.732920,10,-10.841553,0.500000,10.000000
2023_02_KC_JAX,2023-09-17,2023,REG,2,00-0033873,P.Mahomes,KC,JAX,0.251399,10.558776,42,3.813620,0.380952,42.000000
2023_02_KC_JAX,2023-09-17,2023,REG,2,00-0036971,T.Lawrence,JAX,KC,-0.280576,-12.625911,45,-12.728763,0.400000,45.000000
2023_02_LAC_TEN,2023-09-17,2023,REG,2,00-0029701,R.Tannehill,TEN,LAC,0.050233,1.456764,29,16.433274,0.448276,29.000000
2023_02_LAC_TEN,2023-09-17,2023,REG,2,00-0036355,J.Herbert,LAC,TEN,0.229288,10.317942,45,7.677097,0.511111,45.000000
2023_02_LV_BUF,2023-09-17,2023,REG,2,00-0031345,J.Garoppolo,LV,BUF,-0.083629,-2.007099,24,3.055282,0.541667,24.000000
2023_02_LV_BUF,2023-09-17,2023,REG,2,00-0034857,J.Allen,BUF,LV,0.338913,13.217607,39,15.094338,0.589744,39.000000
2023_02_MIA_NE,2023-09-17,2023,REG,2,00-0036212,T.Tagovailoa,MIA,NE,0.363438,11.266563,31,7.973509,0.645161,31.000000
2023_02_MIA_NE,2023-09-17,2023,REG,2,00-0036972,M.Jones,NE,MIA,-0.051666,-2.376623,46,7.442534,0.521739,46.000000
2023_02_MIN_PHI,2023-09-14,2023,REG,2,00-0029604,K.Cousins,MIN,PHI,0.380029,17.481337,46,8.187005,0.478261,46.000000
2023_02_MIN_PHI,2023-09-14,2023,REG,2,00-0036389,J.Hurts,PHI,MIN,0.041229,1.113171,27,13.259256,0.333333,27.000000
2023_02_NO_CAR,2023-09-18,2023,REG,2,00-0031280,D.Carr,NO,CAR,-0.054728,-2.189108,40,-1.964876,0.425000,40.000000
2023_02_NO_CAR,2023-09-18,2023,REG,2,00-0039150,B.Young,CAR,NO,-0.296694,-11.274378,38,3.418885,0.394737,38.000000
2023_02_NYG_ARI,2023-09-17,2023,REG,2,00-0033949,J.Dobbs,ARI,NYG,0.239706,7.430885,31,4.662622,0.483871,31.000000
2023_02_NYG_ARI,2023-09-17,2023,REG,2,00-0035710,D.Jones,NYG,ARI,0.204509,8.180348,40,6.072517,0.550000,40.000000
2023_02_NYJ_DAL,2023-09-17,2023,REG,2,00-0033077,D.Prescott,DAL,NYJ,0.258407,10.077872,39,11.732454,0.512821,39.000000
2023_02_NYJ_DAL,2023-09-17,2023,REG,2,00-0037013,Z.Wilson,NYJ,DAL,-0.634456,-18.399233,29,-18.783768,0.344828,29.000000
2023_02_SEA_DET,2023-09-17,2023,REG,2,00-0030565,G.Smith,SEA,DET,0.353457,14.491718,41,15.731877,0.634146,41.000000
2023_02_SEA_DET,2023-09-17,2023,REG,2,00-0033106,J.Goff,DET,SEA,0.220330,8.152201,37,13.078248,0.621622,37.000000
2023_02_SF_LA,2023-09-17,2023,REG,2,00-0026498,M.Stafford,LA,SF,-0.098755,-5.431542,55,-9.849129,0.436364,55.000000
2023_02_SF_LA,2023-09-17,2023,REG,2,00-0037834,B.Purdy,SF,LA,0.125381,3.259914,26,1.673354,0.576923,26.000000
2023_02_WAS_DEN,2023-09-17,2023,REG,2,00-0029263,R.Wilson,DEN,WAS,0.061708,2.406596,39,2.543591,0.384615,39.000000
2023_02_WAS_DEN,2023-09-17,2023,REG,2,00-0037077,S.Howell,WAS,DEN,0.168591,7.249401,43,8.928142,0.465116,43.000000
2023_03_ATL_DET,2023-09-24,2023,REG,3,00-0033106,J.Goff,DET,ATL,0.082445,2.720690,33,3.256546,0.424242,33.000000
2023_03_ATL_DET,2023-09-24,2023,REG,3,00-0038122,D.Ridder,ATL,DET,-0.326466,-14.690950,45,-14.160722,0.355556,45.000000
2023_03_BUF_WAS,2023-09-24,2023,REG,3,00-0034857,J.Allen,BUF,WAS,0.162845,5.211040,32,-3.096424,0.437500,32.000000
2023_03_BUF_WAS,2023-09-24,2023,REG,3,00-0037077,S.Howell,WAS,BUF,-0.696070,-26.450667,38,0.021405,0.342105,38.000000
2023_03_CAR_SEA,2023-09-24,2023,REG,3,00-0027973,A.Dalton,CAR,SEA,0.074563,4.548330,61,-5.506344,0.409836,61.000000
2023_03_CAR_SEA,2023-09-24,2023,REG,3,00-0030565,G.Smith,SEA,CAR,0.162218,6.326515,39,3.238546,0.564103,39.000000
2023_03_CHI_KC,2023-09-24,2023,REG,3,00-0027948,B.Gabbert,KC,CHI,-1.341209,-6.706045,5,-1.269233,0.600000,5.000000
2023_03_CHI_KC,2023-09-24,2023,REG,3,00-0033873,P.Mahomes,KC,CHI,0.633859,20.917331,33,8.240386,0.606061,33.000000
2023_03_CHI_KC,2023-09-24,2023,REG,3,00-0036945,J.Fields,CHI,KC,-0.529913,-13.247833,25,0.201279,0.320000,25.000000
2023_03_DAL_ARI,2023-09-24,2023,REG,3,00-0033077,D.Prescott,DAL,ARI,-0.087134,-3.659615,42,-3.304062,0.380952,42.000000
2023_03_DAL_ARI,2023-09-24,2023,REG,3,00-0033949,J.Dobbs,ARI,DAL,0.150568,3.613631,24,10.503742,0.500000,24.000000
2023_03_DEN_MIA,2023-09-24,2023,REG,3,00-0029263,R.Wilson,DEN,MIA,0.056634,2.208719,39,3.946024,0.435897,39.000000
2023_03_DEN_MIA,2023-09-24,2023,REG,3,00-0034401,M.White,MIA,DEN,2.345117,4.690234,2,41.131827,0.500000,2.000000
2023_03_DEN_MIA,2023-09-24,2023,REG,3,00-0036212,T.Tagovailoa,MIA,DEN,1.014316,26.372212,26,16.512629,0.769231,26.000000
2023_03_HOU_JAX,2023-09-24,2023,REG,3,00-0033936,C.Beathard,JAX,HOU,0.213437,0.426873,2,28.102514,1.000000,2.000000
2023_03_HOU_JAX,2023-09-24,2023,REG,3,00-0036971,T.Lawrence,JAX,HOU,0.055128,2.205136,40,1.460565,0.475000,40.000000
2023_03_HOU_JAX,2023-09-24,2023,REG,3,00-0039163,C.Stroud,HOU,JAX,0.478278,14.348350,30,6.139893,0.566667,30.000000
2023_03_IND_BAL,2023-09-24,2023,REG,3,00-0034796,L.Jackson,BAL,IND,-0.207181,-7.251347,35,0.839169,0.485714,35.000000
2023_03_IND_BAL,2023-09-24,2023,REG,3,00-0035289,G.Minshew,IND,BAL,-0.171803,-8.418345,49,-3.228653,0.387755,49.000000
2023_03_LAC_MIN,2023-09-24,2023,REG,3,00-0029604,K.Cousins,MIN,LAC,0.026301,1.420240,54,0.509470,0.425926,54.000000
2023_03_LAC_MIN,2023-09-24,2023,REG,3,00-0036355,J.Herbert,LAC,MIN,0.447950,21.501616,48,14.699993,0.562500,48.000000
2023_03_LA_CIN,2023-09-25,2023,REG,3,00-0026498,M.Stafford,LA,CIN,-0.215507,-8.404790,39,-6.314455,0.384615,39.000000
2023_03_LA_CIN,2023-09-25,2023,REG,3,00-0036442,J.Burrow,CIN,LA,-0.131067,-6.553374,50,-12.584376,0.360000,50.000000
2023_03_NE_NYJ,2023-09-24,2023,REG,3,00-0036972,M.Jones,NE,NYJ,0.187505,5.437647,29,-4.928659,0.379310,29.000000
2023_03_NE_NYJ,2023-09-24,2023,REG,3,00-0037013,Z.Wilson,NYJ,NE,-0.401016,-15.238622,38,-5.833315,0.289474,38.000000
2023_03_NO_GB,2023-09-24,2023,REG,3,00-0031280,D.Carr,NO,GB,0.003546,0.074467,21,9.210274,0.476190,21.000000
2023_03_NO_GB,2023-09-24,2023,REG,3,00-0031503,J.Winston,NO,GB,-0.148205,-2.519490,17,-5.324975,0.411765,17.000000
2023_03_NO_GB,2023-09-24,2023,REG,3,00-0036264,J.Love,GB,NO,-0.041552,-1.911409,46,-7.622925,0.413043,46.000000
