game_id,game_date,season,season_type,week,passer_player_id,passer_player_name,posteam,defteam,plays,epa,cpoe,success,age,log_pick,def_rating,adj_epa,b1_expanding,b2_prev_season,b3_ewma,b4_last12,k_epa,k_adj_epa,k_adj_epa_var,k_cpoe,k_success,k_informed,k_informed_pre,k_informed_var,leaf_v34,leaf_v34_pre,leaf_v34_unrestricted
2020_11_TEN_BAL,2020-11-22,2020,REG,11,00-0034796,L.Jackson,BAL,TEN,31,0.212278,-4.789722,0.483871,23.874059,3.465736,0.043932,0.168346,0.172740,0.340574,0.116562,0.125541,0.144103,0.144522,0.001441,-0.020483,0.465794,0.151785,0.151010,0.001441,0.115733,0.116639,0.112288
2020_11_LA_TB,2020-11-23,2020,REG,11,00-0019596,T.Brady,TB,LA,49,-0.196493,-9.595186,0.367347,43.307324,5.293305,-0.076059,-0.120434,0.216907,0.049224,0.186699,0.164229,0.112646,0.108942,0.001089,0.671276,0.456999,0.081490,0.092874,0.001089,0.093452,0.102413,0.084826
2020_11_LA_TB,2020-11-23,2020,REG,11,00-0033106,J.Goff,LA,TB,50,0.194624,8.911935,0.580000,26.110883,0.000000,-0.047751,0.242375,0.095964,0.093406,0.070638,0.089494,0.099671,0.099651,0.001099,-0.392659,0.476459,0.099104,0.090773,0.001099,0.096157,0.088215,0.098290
2020_12_HOU_DET,2020-11-26,2020,REG,12,00-0026498,M.Stafford,DET,HOU,47,-0.010927,-2.621895,0.510638,32.802190,0.000000,0.060073,-0.071000,0.056776,0.223244,0.038637,0.094812,0.070295,0.061911,0.001125,-1.009324,0.461068,0.046092,0.052627,0.001125,0.067410,0.069594,0.064800
2020_12_HOU_DET,2020-11-26,2020,REG,12,00-0033537,D.Watson,HOU,DET,28,0.675346,11.003569,0.607143,25.201916,2.484907,0.051705,0.623641,0.146146,0.141586,0.255785,0.194330,0.173538,0.173231,0.001189,3.056405,0.491667,0.175960,0.160536,0.001189,0.157464,0.149062,0.157122
2020_12_WAS_DAL,2020-11-26,2020,REG,12,00-0023436,A.Smith,WAS,DAL,29,-0.243635,8.229115,0.517241,36.555784,0.000000,0.014015,-0.257650,0.030306,,-0.096331,-0.063880,0.039735,0.027506,0.001177,0.710194,0.452984,0.001157,0.010303,0.001177,0.063273,0.064437,0.053133
2020_12_WAS_DAL,2020-11-26,2020,REG,12,00-0027973,A.Dalton,DAL,WAS,38,-0.571003,2.455918,0.421053,33.078713,3.555348,0.005116,-0.576119,0.045779,-0.027265,-0.092005,-0.055520,-0.030426,-0.032349,0.001169,-1.652943,0.441835,-0.048812,-0.024309,0.001169,0.022059,0.030170,0.013299
2020_12_ARI_NE,2020-11-29,2020,REG,12,00-0027939,C.Newton,NE,ARI,20,-0.591788,-16.934680,0.350000,31.553730,0.000000,0.020970,-0.612758,0.052919,-0.076206,0.073346,0.021970,0.025340,0.011817,0.001225,-0.946267,0.457373,0.003279,0.018751,0.001225,0.051266,0.060023,0.047091
2020_12_ARI_NE,2020-11-29,2020,REG,12,00-0035228,K.Murray,ARI,NE,36,-0.055010,1.420256,0.416667,23.312799,0.000000,-0.003833,-0.051177,0.055307,0.010173,0.166559,0.131773,0.050555,0.047058,0.001308,0.327513,0.457310,0.056461,0.061781,0.001308,0.081469,0.083612,0.073914
2020_12_CAR_MIN,2020-11-29,2020,REG,12,00-0029604,K.Cousins,MIN,CAR,47,0.139367,11.832430,0.553191,32.279261,4.624973,0.035603,0.103764,0.098011,0.181469,0.264183,0.113355,0.120622,0.114787,0.001209,3.643352,0.483156,0.098173,0.097836,0.001209,0.131630,0.127481,0.126513
2020_12_CAR_MIN,2020-11-29,2020,REG,12,00-0031237,T.Bridgewater,CAR,MIN,35,0.089763,-9.496748,0.485714,28.052019,3.465736,-0.000555,0.090318,0.037152,0.115172,0.091281,0.151823,0.061251,0.063014,0.001264,2.258609,0.453369,0.060773,0.059406,0.001264,0.098267,0.100725,0.084230
2020_12_CHI_GB,2020-11-29,2020,REG,12,00-0023459,A.Rodgers,GB,CHI,29,0.529211,5.527180,0.517241,36.993840,3.178054,-0.022032,0.551243,0.188565,0.099025,0.270860,0.250701,0.184031,0.184930,0.001146,1.974488,0.476990,0.156921,0.143360,0.001146,0.137433,0.131373,0.133694
2020_12_CHI_GB,2020-11-29,2020,REG,12,00-0033869,M.Trubisky,CHI,GB,50,-0.046753,-5.111760,0.500000,26.277892,0.693147,0.001571,-0.048324,-0.017467,-0.062556,-0.056289,-0.055178,-0.023136,-0.029340,0.001187,-1.879564,0.444281,-0.030345,-0.029210,0.001187,0.027570,0.028311,0.020341
2020_12_CLE_JAX,2020-11-29,2020,REG,12,00-0030520,M.Glennon,JAX,CLE,36,0.090835,-1.952651,0.472222,30.965092,4.290459,0.003159,0.087676,-0.049627,0.104643,0.218769,-0.083542,-0.041310,-0.043831,0.001497,0.321856,0.421407,-0.045682,-0.053280,0.001497,0.034370,0.031609,0.012106
2020_12_CLE_JAX,2020-11-29,2020,REG,12,00-0034855,B.Mayfield,CLE,JAX,31,0.428662,7.079271,0.483871,25.629021,0.000000,0.059595,0.369067,0.033131,-0.020467,0.044587,0.074743,0.051772,0.048832,0.001304,-0.315722,0.445095,0.051983,0.038628,0.001304,0.071129,0.063892,0.060069
2020_12_KC_TB,2020-11-29,2020,REG,12,00-0019596,T.Brady,TB,KC,42,0.172169,1.707817,0.547619,43.323751,5.293305,-0.031139,0.203308,0.214447,0.049224,0.107647,0.111238,0.115364,0.113251,0.001087,0.705143,0.461136,0.085850,0.080230,0.001087,0.096444,0.092990,0.089455
2020_12_KC_TB,2020-11-29,2020,REG,12,00-0033873,P.Mahomes,KC,TB,51,0.418403,17.993571,0.509804,25.201916,2.302585,-0.040098,0.458501,0.339075,0.276388,0.387497,0.363004,0.320422,0.325225,0.001148,3.399219,0.518870,0.327257,0.319094,0.001148,0.223078,0.214594,0.232791
2020_12_LAC_BUF,2020-11-29,2020,REG,12,00-0030533,M.Barkley,BUF,LAC,1,-1.615985,0.000000,0.000000,30.225873,4.584967,0.000325,-1.616310,-0.046910,-0.184264,-0.216626,-0.003686,-0.050551,-0.060331,0.002172,-1.836055,0.464479,-0.070222,-0.066857,0.002172,0.018746,0.020226,0.020014
2020_12_LAC_BUF,2020-11-29,2020,REG,12,00-0034857,J.Allen,BUF,LAC,26,0.040827,8.963660,0.384615,24.525667,1.945910,0.000325,0.040502,0.031523,-0.023228,0.112731,0.210633,0.058099,0.054999,0.001254,-0.180440,0.464194,0.064114,0.064910,0.001254,0.081837,0.080900,0.078411
2020_12_LAC_BUF,2020-11-29,2020,REG,12,00-0036355,J.Herbert,LAC,BUF,56,0.110394,-9.183847,0.446429,22.724162,1.791759,0.003397,0.106997,0.178654,,0.164897,0.178654,0.103435,0.092622,0.001799,0.170278,0.459642,0.095962,0.094726,0.001799,0.095240,0.101581,0.088924
2020_12_LV_ATL,2020-11-29,2020,REG,12,00-0026143,M.Ryan,ATL,LV,40,-0.085633,-6.091574,0.400000,35.537303,1.098612,0.067043,-0.152676,0.143690,0.027102,0.107756,0.117717,0.100874,0.099817,0.001067,2.115409,0.475067,0.074379,0.084506,0.001067,0.107865,0.114645,0.103243
2020_12_LV_ATL,2020-11-29,2020,REG,12,00-0031280,D.Carr,LV,ATL,37,-0.710128,-2.818955,0.324324,29.675565,3.583519,0.056512,-0.766640,0.053504,0.181157,0.205809,0.218588,0.091041,0.096559,0.001196,2.586472,0.476718,0.088367,0.127966,0.001196,0.117403,0.135276,0.112252
2020_12_LV_ATL,2020-11-29,2020,REG,12,00-0033958,N.Peterman,LV,ATL,7,-0.503650,-20.998284,0.285714,26.573580,5.141664,0.056512,-0.560162,-0.550600,,-0.319922,-0.550600,-0.264558,-0.265293,0.003155,-4.408999,0.372944,-0.277928,-0.271553,0.003155,-0.103588,-0.098744,-0.133616
2020_12_MIA_NYJ,2020-11-29,2020,REG,12,00-0023682,R.Fitzpatrick,MIA,NYJ,43,0.141324,-6.199688,0.488372,38.015058,5.521461,0.062361,0.078963,0.027988,0.042292,0.154429,0.167845,0.093298,0.095192,0.001168,0.273137,0.475529,0.066994,0.066361,0.001168,0.089756,0.091378,0.089945
2020_12_MIA_NYJ,2020-11-29,2020,REG,12,00-0034869,S.Darnold,NYJ,MIA,30,-0.396923,-3.791268,0.333333,23.485284,1.098612,-0.018121,-0.378802,-0.080790,-0.031387,-0.233512,-0.138606,-0.106388,-0.104265,0.001272,-1.904700,0.406639,-0.095147,-0.083897,0.001272,-0.006480,-0.001106,-0.029223
2020_12_NYG_CIN,2020-11-29,2020,REG,12,00-0027688,C.McCoy,NYG,CIN,10,-0.296130,0.640748,0.400000,34.234086,4.442651,0.046681,-0.342811,-0.060617,-0.667164,-0.076667,-0.097346,-0.076295,-0.070232,0.001478,-1.056925,0.412967,-0.082131,-0.078220,0.001478,0.007131,0.008459,-0.015114
2020_12_NYG_CIN,2020-11-29,2020,REG,12,00-0032434,B.Allen,CIN,NYG,31,-0.401859,-5.741162,0.322581,28.232717,5.303305,0.041802,-0.443661,-0.231703,-0.231703,-0.092116,-0.231703,-0.138359,-0.136320,0.003202,-3.669634,0.372511,-0.154816,-0.122981,0.003202,-0.052371,-0.038089,-0.084833
2020_12_NYG_CIN,2020-11-29,2020,REG,12,00-0035710,D.Jones,NYG,CIN,27,0.460321,-9.494606,0.481481,23.509925,1.791759,0.046681,0.413640,-0.069967,-0.080408,0.014522,-0.008146,-0.040948,-0.037299,0.001345,-1.466876,0.414905,-0.030422,-0.047157,0.001345,0.023140,0.018271,0.002557
2020_12_SF_LA,2020-11-29,2020,REG,12,00-0033106,J.Goff,LA,SF,33,-0.485009,-4.842361,0.454545,26.127310,0.000000,-0.006639,-0.478370,0.098056,0.093406,0.096216,0.125481,0.078312,0.078535,0.001107,-0.510851,0.475658,0.077650,0.098732,0.001107,0.087087,0.096021,0.089249
2020_12_SF_LA,2020-11-29,2020,REG,12,00-0033319,N.Mullens,SF,LA,37,-0.131843,-3.780488,0.378378,25.694730,5.572154,-0.083419,-0.048424,0.111543,,0.106607,0.082105,0.053309,0.051692,0.001715,0.352333,0.458274,0.043679,0.049919,0.001715,0.077254,0.082737,0.070084
2020_12_TEN_IND,2020-11-29,2020,REG,12,00-0022942,P.Rivers,IND,TEN,44,0.112447,-10.655920,0.454545,38.976044,1.386294,0.045853,0.066594,0.173754,0.111081,0.199520,0.185852,0.162927,0.157256,0.001130,2.118408,0.496377,0.128920,0.132182,0.001130,0.133588,0.139332,0.137717
2020_12_TEN_IND,2020-11-29,2020,REG,12,00-0029701,R.Tannehill,TEN,IND,23,0.459094,-7.509795,0.478261,32.342231,2.079442,-0.018689,0.477783,0.024954,0.201054,0.146684,0.234407,0.103240,0.105658,0.001259,2.107972,0.483821,0.088735,0.077133,0.001259,0.115410,0.112899,0.114431
2020_12_TEN_IND,2020-11-29,2020,REG,12,00-0033119,J.Brissett,IND,TEN,3,-1.741619,-54.804398,0.000000,27.967146,4.510860,0.045853,-1.787472,-0.042518,0.026045,-0.377853,-0.088276,-0.046283,-0.038530,0.001560,-3.613284,0.410506,-0.045211,-0.037016,0.001560,-0.001549,0.003441,-0.018577
2020_12_SEA_PHI,2020-11-30,2020,REG,12,00-0029263,R.Wilson,SEA,PHI,33,-0.034082,9.104541,0.454545,32.002738,4.317488,-0.017669,-0.016413,0.139826,0.156767,0.157191,0.176954,0.140350,0.144988,0.001137,6.893141,0.482993,0.135813,0.141746,0.001137,0.172767,0.174721,0.159353
2020_12_SEA_PHI,2020-11-30,2020,REG,12,00-0032950,C.Wentz,PHI,SEA,50,-0.262031,-3.856143,0.300000,27.917864,0.693147,0.055377,-0.317408,0.047460,0.065905,-0.137123,-0.097526,-0.017947,-0.024834,0.001069,-0.529932,0.437082,-0.029782,-0.013537,0.001069,0.037220,0.046380,0.023603
2020_12_SEA_PHI,2020-11-30,2020,REG,12,00-0036389,J.Hurts,PHI,SEA,1,0.049323,23.885983,1.000000,22.316222,3.970292,0.055377,-0.006054,0.301593,,0.720969,0.301593,-0.044246,-0.044709,0.005097,-0.794388,0.426655,-0.059695,-0.059970,0.005097,0.021235,0.019810,0.004003
2020_12_BAL_PIT,2020-12-02,2020,REG,12,00-0022924,B.Roethlisberger,PIT,BAL,51,-0.092540,2.709642,0.529412,38.754278,2.397895,-0.036331,-0.056209,0.148101,-0.208972,0.180246,0.152049,0.167180,0.164931,0.001076,1.833393,0.489698,0.138221,0.149512,0.001076,0.132802,0.136018,0.134809
2020_12_BAL_PIT,2020-12-02,2020,REG,12,00-0029665,R.Griffin,BAL,PIT,15,-1.175164,-10.938706,0.200000,30.803559,0.693147,-0.087726,-1.087438,0.026020,-0.007177,-0.535088,-0.022006,-0.054512,-0.057858,0.001669,-0.097390,0.408227,-0.055700,-0.029210,0.001669,0.023630,0.036375,-0.003084
2020_12_BAL_PIT,2020-12-02,2020,REG,12,00-0035146,T.McSorley,BAL,PIT,6,0.454118,-35.748996,0.166667,25.278576,5.283204,-0.087726,0.541844,,,,,-0.035174,-0.032595,0.004901,-1.518591,0.412550,-0.060429,-0.078678,0.004901,0.011079,0.010763,-0.010263
2020_13_CIN_MIA,2020-12-06,2020,REG,13,00-0032434,B.Allen,CIN,MIA,24,-0.292078,-8.220344,0.375000,28.251882,5.303305,-0.029699,-0.262379,-0.274242,-0.231703,-0.156016,-0.274242,-0.149489,-0.145447,0.003017,-3.878627,0.372692,-0.162949,-0.155188,0.003017,-0.057063,-0.052507,-0.088902
2020_13_CIN_MIA,2020-12-06,2020,REG,13,00-0035652,R.Finley,CIN,MIA,8,-0.462375,14.926840,0.125000,25.946612,4.644391,-0.029699,-0.432676,-0.602258,-0.537110,-0.710596,-0.602258,-0.257000,-0.263049,0.003296,-4.405490,0.364356,-0.276816,-0.272595,0.003296,-0.105455,-0.104849,-0.139099
2020_13_CIN_MIA,2020-12-06,2020,REG,13,00-0036212,T.Tagovailoa,MIA,CIN,38,0.184731,2.797255,0.578947,22.765229,1.609438,0.050573,0.134158,-0.009925,,0.119647,-0.009925,-0.010285,-0.013015,0.003052,-0.766044,0.447192,-0.009632,-0.028494,0.003052,0.045324,0.031394,0.036471
2020_13_CLE_TEN,2020-12-06,2020,REG,13,00-0029701,R.Tannehill,TEN,CLE,48,0.292756,5.833857,0.479167,32.361396,2.079442,0.003653,0.289103,0.027568,0.201054,0.211134,0.248111,0.114445,0.116503,0.001232,2.264781,0.483546,0.099395,0.087475,0.001232,0.120564,0.114949,0.119043
2020_13_CLE_TEN,2020-12-06,2020,REG,13,00-0034855,B.Mayfield,CLE,TEN,33,0.753440,14.644404,0.666667,25.648186,0.000000,0.040440,0.713000,0.041908,-0.020467,0.123822,0.112037,0.081777,0.077234,0.001296,0.154064,0.454570,0.079894,0.051611,0.001296,0.087856,0.070993,0.079506
2020_13_DEN_KC,2020-12-06,2020,REG,13,00-0033873,P.Mahomes,KC,DEN,41,0.147800,-0.708527,0.512195,25.221081,2.302585,-0.011541,0.159341,0.341631,0.276388,0.393873,0.366106,0.312339,0.317457,0.001142,3.255350,0.518557,0.319040,0.326885,0.001142,0.218771,0.222941,0.228739
2020_13_DEN_KC,2020-12-06,2020,REG,13,00-0035704,D.Lock,DEN,KC,29,0.108049,-7.429561,0.413793,24.071184,3.737670,-0.025822,0.133871,-0.056245,0.085248,-0.128402,-0.053995,-0.049068,-0.058568,0.001768,-3.164855,0.407043,-0.058359,-0.068751,0.001768,-0.003516,-0.005985,-0.023070
2020_13_DET_CHI,2020-12-06,2020,REG,13,00-0026498,M.Stafford,DET,CHI,44,0.394587,4.125991,0.522727,32.829569,0.000000,-0.009414,0.404001,0.056284,0.223244,0.028412,0.054147,0.086233,0.078724,0.001117,-0.829271,0.464098,0.062484,0.044831,0.001117,0.075746,0.066949,0.073903
2020_13_DET_CHI,2020-12-06,2020,REG,13,00-0033869,M.Trubisky,CHI,DET,36,0.180099,5.821554,0.527778,26.297057,0.693147,0.063983,0.116116,-0.018433,-0.062556,-0.054322,-0.043137,-0.014470,-0.023137,0.001184,-1.634084,0.447842,-0.024456,-0.030716,0.001184,0.032752,0.027434,0.026384
2020_13_IND_HOU,2020-12-06,2020,REG,13,00-0022942,P.Rivers,IND,HOU,38,0.263076,3.849371,0.500000,38.995209,1.386294,0.053076,0.210000,0.173433,0.111081,0.181557,0.184902,0.167226,0.159521,0.001130,2.171421,0.496533,0.131194,0.127659,0.001130,0.134910,0.133127,0.138965
2020_13_IND_HOU,2020-12-06,2020,REG,13,00-0033537,D.Watson,HOU,IND,43,0.026485,3.805835,0.441860,25.229295,2.484907,-0.009953,0.036438,0.154786,0.141586,0.342340,0.227120,0.166097,0.166309,0.001177,3.084355,0.489147,0.168547,0.175588,0.001177,0.154307,0.157328,0.152863
2020_13_JAX_MIN,2020-12-06,2020,REG,13,00-0029604,K.Cousins,MIN,JAX,47,-0.036753,0.809875,0.574468,32.298426,4.624973,0.067013,-0.103766,0.098540,0.181469,0.238434,0.107705,0.111827,0.102573,0.001189,3.530696,0.488259,0.085697,0.096912,0.001189,0.127480,0.131169,0.124825
2020_13_JAX_MIN,2020-12-06,2020,REG,13,00-0030520,M.Glennon,JAX,MIN,44,0.046552,-1.305691,0.545455,30.984257,4.290459,0.000057,0.046495,-0.044021,0.104643,0.192376,-0.049146,-0.035709,-0.038073,0.001449,0.244279,0.429314,-0.040155,-0.046054,0.001449,0.037862,0.034233,0.019090
2020_13_LA_ARI,2020-12-06,2020,REG,13,00-0033106,J.Goff,LA,ARI,48,0.379171,10.232545,0.625000,26.146475,0.000000,0.008889,0.370282,0.090008,0.093406,-0.023690,0.086200,0.094141,0.093885,0.001096,-0.099279,0.483515,0.092694,0.077278,0.001096,0.098175,0.086951,0.102558
2020_13_LA_ARI,2020-12-06,2020,REG,13,00-0035228,K.Murray,ARI,LA,40,-0.284363,-12.157736,0.400000,23.331964,0.000000,-0.086020,-0.198343,0.051292,0.010173,0.120850,0.119632,0.033298,0.034413,0.001288,-0.164613,0.454357,0.043858,0.057015,0.001288,0.071911,0.081672,0.064386
2020_13_LV_NYJ,2020-12-06,2020,REG,13,00-0031280,D.Carr,LV,NYJ,48,0.225422,0.323299,0.458333,29.694730,3.583519,0.061802,0.163620,0.046146,0.181157,0.016851,0.117209,0.098626,0.100344,0.001176,2.495634,0.475680,0.092264,0.087995,0.001176,0.117787,0.117267,0.112414
2020_13_LV_NYJ,2020-12-06,2020,REG,13,00-0034869,S.Darnold,NYJ,LV,27,-0.070593,3.838511,0.481481,23.504449,1.098612,0.058370,-0.128963,-0.088987,-0.031387,-0.267224,-0.202464,-0.105155,-0.105116,0.001276,-1.755640,0.409218,-0.095777,-0.094593,0.001276,-0.004763,-0.006277,-0.026794
2020_13_NE_LAC,2020-12-06,2020,REG,13,00-0027939,C.Newton,NE,LAC,20,-0.257675,-2.463432,0.300000,31.572895,0.000000,-0.001907,-0.255768,0.050083,-0.076206,-0.063871,0.021385,0.018303,0.005164,0.001243,-0.972726,0.453460,-0.003524,0.002907,0.001243,0.047501,0.051130,0.041772
2020_13_NE_LAC,2020-12-06,2020,REG,13,00-0035264,J.Stidham,NE,LAC,3,1.869263,-1.980233,0.666667,24.328542,4.890349,-0.001907,1.871170,-0.815589,-2.029974,-1.466863,-0.815589,-0.121472,-0.118766,0.004517,-1.861007,0.413801,-0.137773,-0.165373,0.004517,-0.019806,-0.030842,-0.039513
2020_13_NE_LAC,2020-12-06,2020,REG,13,00-0036355,J.Herbert,LAC,NE,55,-0.510571,-20.577900,0.290909,22.743326,1.791759,-0.007833,-0.502738,0.169618,,0.153653,0.169618,0.046746,0.037655,0.001679,-1.278835,0.444063,0.041190,0.096517,0.001679,0.058781,0.095443,0.049725
2020_13_NO_ATL,2020-12-06,2020,REG,13,00-0026143,M.Ryan,ATL,NO,42,-0.255702,-11.691120,0.333333,35.556468,1.098612,-0.032175,-0.223527,0.142489,0.027102,0.067860,0.092380,0.084889,0.085322,0.001067,1.674286,0.468713,0.059820,0.073118,0.001067,0.097109,0.107404,0.090969
2020_13_NYG_SEA,2020-12-06,2020,REG,13,00-0027688,C.McCoy,NYG,SEA,25,-0.263966,-6.431803,0.360000,34.253251,4.442651,0.039196,-0.303162,-0.062928,-0.667164,-0.121942,-0.087321,-0.083201,-0.078804,0.001472,-1.202577,0.411018,-0.091479,-0.083391,0.001472,0.001956,0.006670,-0.020713
2020_13_NYG_SEA,2020-12-06,2020,REG,13,00-0029263,R.Wilson,SEA,NYG,48,-0.223620,-3.191429,0.416667,32.019165,4.317488,0.027396,-0.251016,0.138564,0.156767,0.117732,0.185888,0.120734,0.123646,0.001123,6.501391,0.479418,0.113772,0.134552,0.001123,0.160432,0.172305,0.146569
2020_13_PHI_GB,2020-12-06,2020,REG,13,00-0023459,A.Rodgers,GB,PHI,36,0.428994,15.533535,0.527778,37.013005,3.178054,-0.019892,0.448886,0.190001,0.099025,0.324157,0.309910,0.194147,0.195830,0.001147,2.370397,0.479087,0.167769,0.155661,0.001147,0.145306,0.136971,0.141424
2020_13_PHI_GB,2020-12-06,2020,REG,13,00-0032950,C.Wentz,PHI,GB,19,-0.323816,-18.118975,0.263158,27.934292,0.693147,-0.003713,-0.320103,0.041645,0.065905,-0.162892,-0.137480,-0.024316,-0.030983,0.001096,-0.793464,0.433460,-0.036191,-0.030154,0.001096,0.031679,0.037084,0.017221
2020_13_PHI_GB,2020-12-06,2020,REG,13,00-0036389,J.Hurts,PHI,GB,15,0.149322,-15.615710,0.266667,22.332649,3.970292,-0.003713,0.153035,0.238525,,0.582409,0.238525,-0.030372,-0.030537,0.004778,-1.350516,0.415188,-0.043934,-0.059141,0.004778,0.019246,0.021438,-0.001463
2020_13_BUF_SF,2020-12-07,2020,REG,13,00-0033319,N.Mullens,SF,BUF,39,0.284214,-1.653627,0.589744,25.716632,5.572154,0.005127,0.279087,0.093816,,0.057415,0.090282,0.068178,0.066335,0.001651,0.254527,0.466740,0.058490,0.043307,0.001651,0.084126,0.077118,0.080703
2020_13_BUF_SF,2020-12-07,2020,REG,13,00-0034857,J.Allen,BUF,SF,41,0.548701,18.151942,0.682927,24.547570,1.945910,-0.023013,0.571714,0.031716,-0.023228,0.097898,0.208493,0.083003,0.081228,0.001238,0.523051,0.475297,0.090406,0.064668,0.001238,0.100378,0.082040,0.099768
2020_13_WAS_PIT,2020-12-07,2020,REG,13,00-0022924,B.Roethlisberger,PIT,WAS,53,-0.044324,-6.638575,0.396226,38.767967,2.397895,-0.016754,-0.027570,0.146474,-0.208972,0.123971,0.158260,0.155268,0.154089,0.001063,1.491280,0.484434,0.127694,0.136961,0.001063,0.124649,0.132340,0.125336
2020_13_WAS_PIT,2020-12-07,2020,REG,13,00-0023436,A.Smith,WAS,PIT,49,0.007097,0.724722,0.367347,36.585900,0.000000,-0.099683,0.106780,0.028814,,-0.126720,-0.093717,0.037884,0.032002,0.001157,0.710783,0.448127,0.005958,-0.000103,0.001157,0.063734,0.062811,0.051539
2020_13_DAL_BAL,2020-12-08,2020,REG,13,00-0027973,A.Dalton,DAL,BAL,49,0.164596,5.451001,0.489796,33.111567,3.555348,-0.041287,0.205883,0.040976,-0.027265,-0.190822,-0.079856,-0.019438,-0.018926,0.001150,-1.368137,0.444537,-0.035651,-0.050072,0.001150,0.030005,0.021597,0.021626
2020_13_DAL_BAL,2020-12-08,2020,REG,13,00-0034796,L.Jackson,BAL,DAL,17,-0.271158,1.462476,0.352941,23.917864,3.465736,0.005240,-0.276398,0.174088,0.340574,0.136309,0.139817,0.133837,0.134116,0.001454,0.007310,0.463004,0.141739,0.152339,0.001454,0.111538,0.115936,0.106887
2020_14_NE_LA,2020-12-10,2020,REG,14,00-0027939,C.Newton,NE,LA,20,-0.870683,-14.385310,0.300000,31.583847,0.000000,-0.094240,-0.776443,0.048736,-0.076206,-0.103853,0.016713,-0.004111,-0.014543,0.001261,-1.209105,0.449591,-0.023374,-0.003896,0.001261,0.037199,0.047365,0.030502
2020_14_NE_LA,2020-12-10,2020,REG,14,00-0033106,J.Goff,LA,NE,26,-0.173634,-6.603905,0.384615,26.157426,0.000000,-0.035783,-0.137851,0.095699,0.093406,0.059420,0.093061,0.086393,0.087180,0.001113,-0.235567,0.480654,0.085662,0.092322,0.001113,0.093682,0.098039,0.097228
2020_14_NE_LA,2020-12-10,2020,REG,14,00-0035264,J.Stidham,NE,LA,9,-0.819819,-3.261118,0.333333,24.339493,4.890349,-0.094240,-0.725579,-0.563884,-2.029974,-0.778622,-0.563884,-0.149046,-0.142725,0.004387,-1.891249,0.410623,-0.160449,-0.137219,0.004387,-0.029221,-0.019603,-0.050110
2020_14_ARI_NYG,2020-12-13,2020,REG,14,00-0027688,C.McCoy,NYG,ARI,5,-0.651484,3.580578,0.200000,34.272416,4.442651,0.021063,-0.672547,-0.067742,-0.667164,-0.151242,-0.109108,-0.087493,-0.083288,0.001510,-1.176202,0.409424,-0.097118,-0.092739,0.001510,-0.000315,0.001495,-0.023700
2020_14_ARI_NYG,2020-12-13,2020,REG,14,00-0035228,K.Murray,ARI,NYG,36,0.133304,4.665934,0.500000,23.351129,0.000000,0.014255,0.119049,0.038244,0.010173,0.037254,0.075821,0.037894,0.038303,0.001277,0.004931,0.456455,0.047842,0.044412,0.001277,0.075363,0.072114,0.068282
2020_14_ARI_NYG,2020-12-13,2020,REG,14,00-0035710,D.Jones,NYG,ARI,27,-0.522455,-10.489682,0.259259,23.548255,1.791759,0.021063,-0.543518,-0.053934,-0.080408,0.106490,-0.037597,-0.058427,-0.055675,0.001344,-1.716758,0.409255,-0.048513,-0.029867,0.001344,0.012890,0.023343,-0.009379
2020_14_ATL_LAC,2020-12-13,2020,REG,14,00-0026143,M.Ryan,ATL,LAC,34,-0.100969,-0.726528,0.470588,35.575633,1.098612,-0.002766,-0.098203,0.140313,0.027102,0.001109,0.086173,0.078087,0.078605,0.001076,1.611818,0.468781,0.052822,0.058559,0.001076,0.094037,0.096647,0.088105
2020_14_ATL_LAC,2020-12-13,2020,REG,14,00-0036355,J.Herbert,LAC,ATL,45,0.115754,8.562955,0.533333,22.762491,1.791759,0.024011,0.091743,0.091353,,0.016624,0.091353,0.051727,0.041558,0.001604,-0.736938,0.450506,0.045353,0.041744,0.001604,0.066602,0.058984,0.058884
2020_14_DAL_CIN,2020-12-13,2020,REG,14,00-0027973,A.Dalton,DAL,CIN,25,0.505242,10.129330,0.560000,33.125257,3.555348,0.052151,0.453091,0.042205,-0.027265,-0.117499,-0.059454,-0.004158,-0.005179,0.001165,-1.130776,0.447900,-0.022641,-0.036911,0.001165,0.037674,0.029544,0.030070
2020_14_DAL_CIN,2020-12-13,2020,REG,14,00-0032434,B.Allen,CIN,DAL,36,0.320042,4.220534,0.583333,28.271047,5.303305,-0.000045,0.320087,-0.277134,-0.231703,-0.184086,-0.277134,-0.102803,-0.099159,0.002762,-3.350276,0.393636,-0.115255,-0.163321,0.002762,-0.029519,-0.057200,-0.054047
2020_14_DAL_CIN,2020-12-13,2020,REG,14,00-0035652,R.Finley,CIN,DAL,4,-1.251265,-15.479815,0.250000,25.965777,4.644391,-0.000045,-1.251220,-0.592932,-0.537110,-0.659388,-0.592932,-0.270131,-0.276099,0.003302,-4.495439,0.362845,-0.290052,-0.277188,0.003302,-0.111467,-0.105591,-0.145476
2020_14_DEN_CAR,2020-12-13,2020,REG,14,00-0031237,T.Bridgewater,CAR,DEN,44,-0.043543,6.499334,0.363636,28.090349,3.465736,-0.007981,-0.035562,0.038341,0.115172,0.090968,0.133675,0.055525,0.057628,0.001242,2.430850,0.448466,0.055157,0.060401,0.001242,0.096346,0.098131,0.079841
